Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
3	0	258	internal://	OutInterests	0	0	0	0
3	0	258	internal://	InData	0	0	0	0
3	0	258	internal://	OutData	0	0	0	0
3	0	258	internal://	InNacks	0	0	0	0
3	0	258	internal://	OutNacks	0	0	0	0
3	0	258	internal://	InSatisfiedInterests	0.001024	0	0	0
3	0	258	internal://	InTimedOutInterests	0	0	0	0
3	0	258	internal://	OutSatisfiedInterests	0	0	0	0
3	0	258	internal://	OutTimedOutInterests	0	0	0	0
3	0	259	appFace://	InInterests	99.9936	3.1248	50	1.5625
3	0	259	appFace://	OutInterests	0	0	0	0
3	0	259	appFace://	InData	0	0	0	0
3	0	259	appFace://	OutData	52.4923	54.2865	26	26.8887
3	0	259	appFace://	InNacks	0	0	0	0
3	0	259	appFace://	OutNacks	0	0	0	0
3	0	259	appFace://	InSatisfiedInterests	52.4923	0	26	0
3	0	259	appFace://	InTimedOutInterests	0	0	0	0
3	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
3	0	259	appFace://	OutTimedOutInterests	0	0	0	0
3	0	-1	all	SatisfiedInterests	62.0529	0	30	0
3	0	-1	all	TimedOutInterests	0	0	0	0
3	1	1	internal://	InInterests	0	0	0	0
3	1	1	internal://	OutInterests	0	0	0	0
3	1	1	internal://	InData	0	0	0	0
3	1	1	internal://	OutData	0	0	0	0
3	1	1	internal://	InNacks	0	0	0	0
3	1	1	internal://	OutNacks	0	0	0	0
3	1	1	internal://	InSatisfiedInterests	0	0	0	0
3	1	1	internal://	InTimedOutInterests	0	0	0	0
3	1	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	1	1	internal://	OutTimedOutInterests	0	0	0	0
3	1	256	netdev://[00:00:00:00:00:02]	InInterests	46.1466	1.44208	22	0.6875
3	1	256	netdev://[00:00:00:00:00:02]	OutInterests	2.01062	0.062832	0	0
3	1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
3	1	256	netdev://[00:00:00:00:00:02]	OutData	31.6892	32.7723	15	15.5127
3	1	256	netdev://[00:00:00:00:00:02]	InNacks	2.01062	0.062832	0	0
3	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
3	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	31.6892	0	15	0
3	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
3	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	1.02656	0	0	0
3	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InInterests	0.487424	0.015232	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutInterests	31.0113	0.969104	15	0.46875
3	1	257	netdev://[00:00:00:00:00:03]	InData	21.0094	21.7275	10	10.3418
3	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0.487424	0.015232	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	25.8734	0	13	0
3	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
3	1	258	netdev://[00:00:00:00:00:09]	InInterests	12.1129	0.378528	5	0.15625
3	1	258	netdev://[00:00:00:00:00:09]	OutInterests	18.9906	0.593456	9	0.28125
3	1	258	netdev://[00:00:00:00:00:09]	InData	17.4689	18.066	9	9.30762
3	1	258	netdev://[00:00:00:00:00:09]	OutData	2.94656	3.04727	1	1.03418
3	1	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
3	1	258	netdev://[00:00:00:00:00:09]	OutNacks	6.24691	0.195216	3	0.09375
3	1	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	2.94912	0	1	0
3	1	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
3	1	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	19.5482	0	10	0
3	1	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
3	1	259	internal://	InInterests	0	0	0	0
3	1	259	internal://	OutInterests	0	0	0	0
3	1	259	internal://	InData	0	0	0	0
3	1	259	internal://	OutData	0	0	0	0
3	1	259	internal://	InNacks	0	0	0	0
3	1	259	internal://	OutNacks	0	0	0	0
3	1	259	internal://	InSatisfiedInterests	0.001024	0	0	0
3	1	259	internal://	InTimedOutInterests	0	0	0	0
3	1	259	internal://	OutSatisfiedInterests	0	0	0	0
3	1	259	internal://	OutTimedOutInterests	0	0	0	0
3	1	-1	all	SatisfiedInterests	38.4794	0	19	0
3	1	-1	all	TimedOutInterests	0	0	0	0
3	2	1	internal://	InInterests	0	0	0	0
3	2	1	internal://	OutInterests	0	0	0	0
3	2	1	internal://	InData	0	0	0	0
3	2	1	internal://	OutData	0	0	0	0
3	2	1	internal://	InNacks	0	0	0	0
3	2	1	internal://	OutNacks	0	0	0	0
3	2	1	internal://	InSatisfiedInterests	0	0	0	0
3	2	1	internal://	InTimedOutInterests	0	0	0	0
3	2	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	2	1	internal://	OutTimedOutInterests	0	0	0	0
3	2	256	netdev://[00:00:00:00:00:04]	InInterests	31.0236	0.439584	15	0.21875
3	2	256	netdev://[00:00:00:00:00:04]	OutInterests	0.487424	0.015232	0	0
3	2	256	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
3	2	256	netdev://[00:00:00:00:00:04]	OutData	24.2074	25.0348	12	12.4102
3	2	256	netdev://[00:00:00:00:00:04]	InNacks	0.487424	0.015232	0	0
3	2	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
3	2	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	24.2074	0	12	0
3	2	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
3	2	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0.384	0	0	0
3	2	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:0d]	InInterests	2.55898	0.015232	1	0
3	2	257	netdev://[00:00:00:00:00:0d]	OutInterests	14.0667	0.439584	7	0.21875
3	2	257	netdev://[00:00:00:00:00:0d]	InData	7.88787	8.15748	4	4.13672
3	2	257	netdev://[00:00:00:00:00:0d]	OutData	2.13555	2.20854	1	1.03418
3	2	257	netdev://[00:00:00:00:00:0d]	InNacks	3.2128	0.1004	2	0.0625
3	2	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	2.45555	0	1	0
3	2	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	8.33843	0	4	0
3	2	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
3	2	258	internal://	InInterests	0	0	0	0
3	2	258	internal://	OutInterests	0	0	0	0
3	2	258	internal://	InData	0	0	0	0
3	2	258	internal://	OutData	0	0	0	0
3	2	258	internal://	InNacks	0	0	0	0
3	2	258	internal://	OutNacks	0	0	0	0
3	2	258	internal://	InSatisfiedInterests	0.001024	0	0	0
3	2	258	internal://	InTimedOutInterests	0	0	0	0
3	2	258	internal://	OutSatisfiedInterests	0	0	0	0
3	2	258	internal://	OutTimedOutInterests	0	0	0	0
3	2	259	appFace://	InInterests	0	0	0	0
3	2	259	appFace://	OutInterests	19.0285	0	9	0
3	2	259	appFace://	InData	19.0285	19.6789	9	9.30762
3	2	259	appFace://	OutData	0	0	0	0
3	2	259	appFace://	InNacks	0	0	0	0
3	2	259	appFace://	OutNacks	0	0	0	0
3	2	259	appFace://	InSatisfiedInterests	0	0	0	0
3	2	259	appFace://	InTimedOutInterests	0	0	0	0
3	2	259	appFace://	OutSatisfiedInterests	19.0285	0	9	0
3	2	259	appFace://	OutTimedOutInterests	0	0	0	0
3	2	-1	all	SatisfiedInterests	26.9179	0	13	0
3	2	-1	all	TimedOutInterests	0	0	0	0
3	3	1	internal://	InInterests	0	0	0	0
3	3	1	internal://	OutInterests	0	0	0	0
3	3	1	internal://	InData	0	0	0	0
3	3	1	internal://	OutData	0	0	0	0
3	3	1	internal://	InNacks	0	0	0	0
3	3	1	internal://	OutNacks	0	0	0	0
3	3	1	internal://	InSatisfiedInterests	0	0	0	0
3	3	1	internal://	InTimedOutInterests	0	0	0	0
3	3	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	3	1	internal://	OutTimedOutInterests	0	0	0	0
3	3	256	netdev://[00:00:00:00:00:06]	InInterests	53.8465	1.2043	28	0.625
3	3	256	netdev://[00:00:00:00:00:06]	OutInterests	3.58707	0.112096	2	0.0625
3	3	256	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
3	3	256	netdev://[00:00:00:00:00:06]	OutData	31.1839	32.2497	16	16.5469
3	3	256	netdev://[00:00:00:00:00:06]	InNacks	4.86707	0.152096	3	0.09375
3	3	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
3	3	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	31.1839	0	16	0
3	3	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
3	3	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	4.86656	0	3	0
3	3	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:07]	InInterests	11.2328	0.336528	6	0.1875
3	3	257	netdev://[00:00:00:00:00:07]	OutInterests	15.297	0.478032	7	0.21875
3	3	257	netdev://[00:00:00:00:00:07]	InData	8.62054	8.91519	4	4.13672
3	3	257	netdev://[00:00:00:00:00:07]	OutData	5.52243	5.71119	3	3.10254
3	3	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:07]	OutNacks	5.41491	0.169216	3	0.09375
3	3	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	5.58643	0	3	0
3	3	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	15.6145	0	8	0
3	3	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:0f]	InInterests	5.60998	0.175312	3	0.09375
3	3	258	netdev://[00:00:00:00:00:0f]	OutInterests	25.0076	0.781488	14	0.4375
3	3	258	netdev://[00:00:00:00:00:0f]	InData	9.49453	9.81905	5	5.1709
3	3	258	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:0f]	OutNacks	5.60998	0.175312	3	0.09375
3	3	258	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	14.1266	0	7	0
3	3	258	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
3	3	259	internal://	InInterests	0	0	0	0
3	3	259	internal://	OutInterests	0	0	0	0
3	3	259	internal://	InData	0	0	0	0
3	3	259	internal://	OutData	0	0	0	0
3	3	259	internal://	InNacks	0	0	0	0
3	3	259	internal://	OutNacks	0	0	0	0
3	3	259	internal://	InSatisfiedInterests	0.001024	0	0	0
3	3	259	internal://	InTimedOutInterests	0	0	0	0
3	3	259	internal://	OutSatisfiedInterests	0	0	0	0
3	3	259	internal://	OutTimedOutInterests	0	0	0	0
3	3	260	appFace://	InInterests	0	0	0	0
3	3	260	appFace://	OutInterests	15.7727	0	8	0
3	3	260	appFace://	InData	15.7727	16.3118	8	8.27344
3	3	260	appFace://	OutData	0	0	0	0
3	3	260	appFace://	InNacks	0	0	0	0
3	3	260	appFace://	OutNacks	0	0	0	0
3	3	260	appFace://	InSatisfiedInterests	0	0	0	0
3	3	260	appFace://	InTimedOutInterests	0	0	0	0
3	3	260	appFace://	OutSatisfiedInterests	15.7727	0	8	0
3	3	260	appFace://	OutTimedOutInterests	0	0	0	0
3	3	-1	all	SatisfiedInterests	33.8893	0	17	0
3	3	-1	all	TimedOutInterests	0	0	0	0
3	4	1	internal://	InInterests	0	0	0	0
3	4	1	internal://	OutInterests	0	0	0	0
3	4	1	internal://	InData	0	0	0	0
3	4	1	internal://	OutData	0	0	0	0
3	4	1	internal://	InNacks	0	0	0	0
3	4	1	internal://	OutNacks	0	0	0	0
3	4	1	internal://	InSatisfiedInterests	0	0	0	0
3	4	1	internal://	InTimedOutInterests	0	0	0	0
3	4	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	4	1	internal://	OutTimedOutInterests	0	0	0	0
3	4	256	netdev://[00:00:00:00:00:08]	InInterests	15.297	0.478032	7	0.21875
3	4	256	netdev://[00:00:00:00:00:08]	OutInterests	11.1304	0.347824	6	0.1875
3	4	256	netdev://[00:00:00:00:00:08]	InData	5.77843	5.97594	3	3.10254
3	4	256	netdev://[00:00:00:00:00:08]	OutData	8.62054	8.91519	4	4.13672
3	4	256	netdev://[00:00:00:00:00:08]	InNacks	5.41491	0.169216	3	0.09375
3	4	256	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
3	4	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	10.3485	0	5	0
3	4	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
3	4	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	9.04499	0	5	0
3	4	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:0a]	InInterests	20.2706	0.633456	10	0.3125
3	4	257	netdev://[00:00:00:00:00:0a]	OutInterests	13.7129	0.428528	6	0.1875
3	4	257	netdev://[00:00:00:00:00:0a]	InData	2.94656	3.04727	1	1.03418
3	4	257	netdev://[00:00:00:00:00:0a]	OutData	17.4689	18.066	9	9.30762
3	4	257	netdev://[00:00:00:00:00:0a]	InNacks	6.55411	0.204816	3	0.09375
3	4	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	17.4689	0	9	0
3	4	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	9.34912	0	5	0
3	4	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:0b]	InInterests	7.74195	0.241936	4	0.125
3	4	258	netdev://[00:00:00:00:00:0b]	OutInterests	16.9016	0.528176	9	0.28125
3	4	258	netdev://[00:00:00:00:00:0b]	InData	9.82886	10.1648	5	5.1709
3	4	258	netdev://[00:00:00:00:00:0b]	OutData	5.184	5.36119	3	3.10254
3	4	258	netdev://[00:00:00:00:00:0b]	InNacks	3.61062	0.112832	2	0.0625
3	4	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	5.18656	0	3	0
3	4	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	16.7562	0	9	0
3	4	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
3	4	259	netdev://[00:00:00:00:00:13]	InInterests	11.222	0.350688	6	0.1875
3	4	259	netdev://[00:00:00:00:00:13]	OutInterests	12.7867	0.399584	6	0.1875
3	4	259	netdev://[00:00:00:00:00:13]	InData	9.0537	9.36315	5	5.1709
3	4	259	netdev://[00:00:00:00:00:13]	OutData	1.728	1.78706	1	1.03418
3	4	259	netdev://[00:00:00:00:00:13]	InNacks	2.15296	0.06728	1	0.03125
3	4	259	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
3	4	259	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	3.392	0	2	0
3	4	259	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
3	4	259	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	11.1017	0	6	0
3	4	259	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
3	4	260	internal://	InInterests	0	0	0	0
3	4	260	internal://	OutInterests	0	0	0	0
3	4	260	internal://	InData	0	0	0	0
3	4	260	internal://	OutData	0	0	0	0
3	4	260	internal://	InNacks	0	0	0	0
3	4	260	internal://	OutNacks	0	0	0	0
3	4	260	internal://	InSatisfiedInterests	0.001024	0	0	0
3	4	260	internal://	InTimedOutInterests	0	0	0	0
3	4	260	internal://	OutSatisfiedInterests	0	0	0	0
3	4	260	internal://	OutTimedOutInterests	0	0	0	0
3	4	-1	all	SatisfiedInterests	27.6086	0	14	0
3	4	-1	all	TimedOutInterests	0	0	0	0
3	5	1	internal://	InInterests	0	0	0	0
3	5	1	internal://	OutInterests	0	0	0	0
3	5	1	internal://	InData	0	0	0	0
3	5	1	internal://	OutData	0	0	0	0
3	5	1	internal://	InNacks	0	0	0	0
3	5	1	internal://	OutNacks	0	0	0	0
3	5	1	internal://	InSatisfiedInterests	0	0	0	0
3	5	1	internal://	InTimedOutInterests	0	0	0	0
3	5	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	5	1	internal://	OutTimedOutInterests	0	0	0	0
3	5	256	netdev://[00:00:00:00:00:0c]	InInterests	16.9119	0.528496	9	0.28125
3	5	256	netdev://[00:00:00:00:00:0c]	OutInterests	7.43475	0.232336	4	0.125
3	5	256	netdev://[00:00:00:00:00:0c]	InData	5.184	5.36119	3	3.10254
3	5	256	netdev://[00:00:00:00:00:0c]	OutData	9.57286	9.90006	5	5.1709
3	5	256	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
3	5	256	netdev://[00:00:00:00:00:0c]	OutNacks	3.61062	0.112832	2	0.0625
3	5	256	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	9.57286	0	5	0
3	5	256	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
3	5	256	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	8.46336	0	5	0
3	5	256	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:0e]	InInterests	14.0667	0.439584	7	0.21875
3	5	257	netdev://[00:00:00:00:00:0e]	OutInterests	2.55898	0.079968	1	0.03125
3	5	257	netdev://[00:00:00:00:00:0e]	InData	2.13555	2.20854	1	1.03418
3	5	257	netdev://[00:00:00:00:00:0e]	OutData	9.23187	9.54741	5	5.1709
3	5	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:0e]	OutNacks	1.9328	0.0604	1	0.03125
3	5	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	9.23443	0	5	0
3	5	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	2.45555	0	1	0
3	5	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:17]	InInterests	5.6535	0.176672	3	0.09375
3	5	258	netdev://[00:00:00:00:00:17]	OutInterests	15.4414	0.482544	8	0.25
3	5	258	netdev://[00:00:00:00:00:17]	InData	12.7652	13.2015	7	7.23926
3	5	258	netdev://[00:00:00:00:00:17]	OutData	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:17]	OutNacks	5.6535	0.176672	3	0.09375
3	5	258	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	12.7652	0	7	0
3	5	258	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
3	5	259	internal://	InInterests	0	0	0	0
3	5	259	internal://	OutInterests	0	0	0	0
3	5	259	internal://	InData	0	0	0	0
3	5	259	internal://	OutData	0	0	0	0
3	5	259	internal://	InNacks	0	0	0	0
3	5	259	internal://	OutNacks	0	0	0	0
3	5	259	internal://	InSatisfiedInterests	0.001024	0	0	0
3	5	259	internal://	InTimedOutInterests	0	0	0	0
3	5	259	internal://	OutSatisfiedInterests	0	0	0	0
3	5	259	internal://	OutTimedOutInterests	0	0	0	0
3	5	-1	all	SatisfiedInterests	20.0858	0	11	0
3	5	-1	all	TimedOutInterests	0	0	0	0
3	6	1	internal://	InInterests	0	0	0	0
3	6	1	internal://	OutInterests	0	0	0	0
3	6	1	internal://	InData	0	0	0	0
3	6	1	internal://	OutData	0	0	0	0
3	6	1	internal://	InNacks	0	0	0	0
3	6	1	internal://	OutNacks	0	0	0	0
3	6	1	internal://	InSatisfiedInterests	0	0	0	0
3	6	1	internal://	InTimedOutInterests	0	0	0	0
3	6	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	6	1	internal://	OutTimedOutInterests	0	0	0	0
3	6	256	netdev://[00:00:00:00:00:10]	InInterests	23.4588	0.733088	13	0.40625
3	6	256	netdev://[00:00:00:00:00:10]	OutInterests	5.60998	0.175312	3	0.09375
3	6	256	netdev://[00:00:00:00:00:10]	InData	0	0	0	0
3	6	256	netdev://[00:00:00:00:00:10]	OutData	11.0945	11.4737	6	6.20508
3	6	256	netdev://[00:00:00:00:00:10]	InNacks	5.60998	0.175312	3	0.09375
3	6	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
3	6	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	11.0945	0	6	0
3	6	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
3	6	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	3.52	0	2	0
3	6	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
3	6	257	netdev://[00:00:00:00:00:11]	InInterests	5.60998	0.175312	3	0.09375
3	6	257	netdev://[00:00:00:00:00:11]	OutInterests	23.4588	0.733088	13	0.40625
3	6	257	netdev://[00:00:00:00:00:11]	InData	11.0945	11.4737	6	6.20508
3	6	257	netdev://[00:00:00:00:00:11]	OutData	0	0	0	0
3	6	257	netdev://[00:00:00:00:00:11]	InNacks	1.76691	0.055216	1	0.03125
3	6	257	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
3	6	257	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	3.52	0	2	0
3	6	257	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
3	6	257	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	11.0945	0	6	0
3	6	257	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
3	6	258	internal://	InInterests	0	0	0	0
3	6	258	internal://	OutInterests	0	0	0	0
3	6	258	internal://	InData	0	0	0	0
3	6	258	internal://	OutData	0	0	0	0
3	6	258	internal://	InNacks	0	0	0	0
3	6	258	internal://	OutNacks	0	0	0	0
3	6	258	internal://	InSatisfiedInterests	0.001024	0	0	0
3	6	258	internal://	InTimedOutInterests	0	0	0	0
3	6	258	internal://	OutSatisfiedInterests	0	0	0	0
3	6	258	internal://	OutTimedOutInterests	0	0	0	0
3	6	-1	all	SatisfiedInterests	11.0956	0	6	0
3	6	-1	all	TimedOutInterests	0	0	0	0
3	7	1	internal://	InInterests	0	0	0	0
3	7	1	internal://	OutInterests	0	0	0	0
3	7	1	internal://	InData	0	0	0	0
3	7	1	internal://	OutData	0	0	0	0
3	7	1	internal://	InNacks	0	0	0	0
3	7	1	internal://	OutNacks	0	0	0	0
3	7	1	internal://	InSatisfiedInterests	0	0	0	0
3	7	1	internal://	InTimedOutInterests	0	0	0	0
3	7	1	internal://	OutSatisfiedInterests	0.001024	0	0	0
3	7	1	internal://	OutTimedOutInterests	0	0	0	0
3	7	256	netdev://[00:00:00:00:00:12]	InInterests	23.4588	0.733088	13	0.40625
3	7	256	netdev://[00:00:00:00:00:12]	OutInterests	5.60998	0.175312	3	0.09375
3	7	256	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
3	7	256	netdev://[00:00:00:00:00:12]	OutData	10.3265	10.6795	6	6.20508
3	7	256	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
3	7	256	netdev://[00:00:00:00:00:12]	OutNacks	1.76691	0.055216	1	0.03125
3	7	256	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	10.3265	0	6	0
3	7	256	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
3	7	256	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	3.26656	0	2	0
3	7	256	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
3	7	257	netdev://[00:00:00:00:00:14]	InInterests	14.0667	0.439584	7	0.21875
3	7	257	netdev://[00:00:00:00:00:14]	OutInterests	11.222	0.350688	6	0.1875
3	7	257	netdev://[00:00:00:00:00:14]	InData	1.728	1.78706	1	1.03418
3	7	257	netdev://[00:00:00:00:00:14]	OutData	8.7977	9.0984	5	5.1709
3	7	257	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
3	7	257	netdev://[00:00:00:00:00:14]	OutNacks	2.15296	0.06728	1	0.03125
3	7	257	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	10.3977	0	6	0
3	7	257	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
3	7	257	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	5.31251	0	3	0
3	7	257	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
3	7	258	netdev://[00:00:00:00:00:15]	InInterests	4.27878	0.133712	2	0.0625
3	7	258	netdev://[00:00:00:00:00:15]	OutInterests	16.7736	0.524176	9	0.28125
3	7	258	netdev://[00:00:00:00:00:15]	InData	15.6682	16.2038	9	9.30762
3	7	258	netdev://[00:00:00:00:00:15]	OutData	0	0	0	0
3	7	258	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
3	7	258	netdev://[00:00:00:00:00:15]	OutNacks	4.27878	0.133712	2	0.0625
3	7	258	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	0	0	0	0
3	7	258	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
3	7	258	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	17.2682	0	10	0
3	7	258	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
3	7	259	internal://	InInterests	0	0	0	0
3	7	259	internal://	OutInterests	0	0	0	0
3	7	259	internal://	InData	0	0	0	0
3	7	259	internal://	OutData	0	0	0	0
3	7	259	internal://	InNacks	0	0	0	0
3	7	259	internal://	OutNacks	0	0	0	0
3	7	259	internal://	InSatisfiedInterests	0.001024	0	0	0
3	7	259	internal://	InTimedOutInterests	0	0	0	0
3	7	259	internal://	OutSatisfiedInterests	0	0	0	0
3	7	259	internal://	OutTimedOutInterests	0	0	0	0
3	7	-1	all	SatisfiedInterests	17.3972	0	10	0
3	7	-1	all	TimedOutInterests	0	0	0	0
3	8	1	internal://	InInterests	0	0	0	0
3	8	1	internal://	OutInterests	0	0	0	0
